"Notes"	"Census Region"	"Census Region Code"	"State"	"State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jun., 2018"	"2018/06"	41	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jul., 2018"	"2018/07"	34	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Aug., 2018"	"2018/08"	46	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Sep., 2018"	"2018/09"	36	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Oct., 2018"	"2018/10"	34	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Nov., 2018"	"2018/11"	44	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Dec., 2018"	"2018/12"	40	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jan., 2019"	"2019/01"	37	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Feb., 2019"	"2019/02"	40	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Mar., 2019"	"2019/03"	37	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Apr., 2019"	"2019/04"	36	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"May, 2019"	"2019/05"	27	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jun., 2019"	"2019/06"	32	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jul., 2019"	"2019/07"	36	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Aug., 2019"	"2019/08"	43	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Sep., 2019"	"2019/09"	37	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Oct., 2019"	"2019/10"	28	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Nov., 2019"	"2019/11"	37	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Dec., 2019"	"2019/12"	45	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jan., 2020"	"2020/01"	39	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Feb., 2020"	"2020/02"	34	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Mar., 2020"	"2020/03"	44	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Apr., 2020"	"2020/04"	52	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"May, 2020"	"2020/05"	43	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jun., 2020"	"2020/06"	43	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jul., 2020"	"2020/07"	40	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Aug., 2020"	"2020/08"	39	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Sep., 2020"	"2020/09"	40	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Oct., 2020"	"2020/10"	39	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Nov., 2020"	"2020/11"	41	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Dec., 2020"	"2020/12"	42	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jan., 2021 "	"2021/01"	39	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Feb., 2021 "	"2021/02"	34	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Mar., 2021 "	"2021/03"	43	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Apr., 2021 "	"2021/04"	39	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"May, 2021 "	"2021/05"	43	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jun., 2021 "	"2021/06"	36	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Jul., 2021 "	"2021/07"	33	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Aug., 2021 "	"2021/08"	30	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Sep., 2021 "	"2021/09"	39	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Oct., 2021 "	"2021/10"	33	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Nov., 2021 "	"2021/11"	44	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"	"Dec., 2021 "	"2021/12"	40	Not Applicable	Not Applicable
"Total"	"Census Region 1: Northeast"	"CENS-R1"	"Rhode Island"	"44"			1870	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jan., 2018"	"2018/01"	28	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Feb., 2018"	"2018/02"	18	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Mar., 2018"	"2018/03"	20	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Apr., 2018"	"2018/04"	19	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"May, 2018"	"2018/05"	19	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jun., 2018"	"2018/06"	28	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jul., 2018"	"2018/07"	18	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Aug., 2018"	"2018/08"	21	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Sep., 2018"	"2018/09"	21	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Oct., 2018"	"2018/10"	26	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Nov., 2018"	"2018/11"	24	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Dec., 2018"	"2018/12"	30	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jan., 2019"	"2019/01"	30	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Feb., 2019"	"2019/02"	19	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Mar., 2019"	"2019/03"	37	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Apr., 2019"	"2019/04"	24	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"May, 2019"	"2019/05"	26	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jun., 2019"	"2019/06"	39	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jul., 2019"	"2019/07"	13	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Aug., 2019"	"2019/08"	22	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Sep., 2019"	"2019/09"	18	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Oct., 2019"	"2019/10"	16	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Nov., 2019"	"2019/11"	27	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Dec., 2019"	"2019/12"	21	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jan., 2020"	"2020/01"	28	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Feb., 2020"	"2020/02"	21	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Mar., 2020"	"2020/03"	36	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Apr., 2020"	"2020/04"	27	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"May, 2020"	"2020/05"	38	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jun., 2020"	"2020/06"	27	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jul., 2020"	"2020/07"	32	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Aug., 2020"	"2020/08"	20	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Sep., 2020"	"2020/09"	23	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Oct., 2020"	"2020/10"	26	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Nov., 2020"	"2020/11"	18	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Dec., 2020"	"2020/12"	29	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jan., 2021 "	"2021/01"	25	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Feb., 2021 "	"2021/02"	27	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Mar., 2021 "	"2021/03"	30	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Apr., 2021 "	"2021/04"	36	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"May, 2021 "	"2021/05"	22	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jun., 2021 "	"2021/06"	24	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Jul., 2021 "	"2021/07"	29	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Aug., 2021 "	"2021/08"	25	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Sep., 2021 "	"2021/09"	32	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Oct., 2021 "	"2021/10"	31	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Nov., 2021 "	"2021/11"	33	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"	"Dec., 2021 "	"2021/12"	27	Not Applicable	Not Applicable
"Total"	"Census Region 1: Northeast"	"CENS-R1"	"Vermont"	"50"			1230	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jan., 2018"	"2018/01"	380	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Feb., 2018"	"2018/02"	311	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Mar., 2018"	"2018/03"	370	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Apr., 2018"	"2018/04"	313	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"May, 2018"	"2018/05"	317	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jun., 2018"	"2018/06"	312	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jul., 2018"	"2018/07"	314	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Aug., 2018"	"2018/08"	324	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Sep., 2018"	"2018/09"	306	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Oct., 2018"	"2018/10"	325	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Nov., 2018"	"2018/11"	331	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Dec., 2018"	"2018/12"	347	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jan., 2019"	"2019/01"	387	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Feb., 2019"	"2019/02"	328	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Mar., 2019"	"2019/03"	350	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Apr., 2019"	"2019/04"	288	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"May, 2019"	"2019/05"	308	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jun., 2019"	"2019/06"	302	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jul., 2019"	"2019/07"	346	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Aug., 2019"	"2019/08"	294	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Sep., 2019"	"2019/09"	253	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Oct., 2019"	"2019/10"	328	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Nov., 2019"	"2019/11"	337	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Dec., 2019"	"2019/12"	363	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jan., 2020"	"2020/01"	354	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Feb., 2020"	"2020/02"	325	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Mar., 2020"	"2020/03"	394	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Apr., 2020"	"2020/04"	474	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"May, 2020"	"2020/05"	386	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jun., 2020"	"2020/06"	341	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jul., 2020"	"2020/07"	350	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Aug., 2020"	"2020/08"	364	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Sep., 2020"	"2020/09"	314	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Oct., 2020"	"2020/10"	336	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Nov., 2020"	"2020/11"	355	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Dec., 2020"	"2020/12"	427	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jan., 2021 "	"2021/01"	393	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Feb., 2021 "	"2021/02"	339	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Mar., 2021 "	"2021/03"	345	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Apr., 2021 "	"2021/04"	364	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"May, 2021 "	"2021/05"	351	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jun., 2021 "	"2021/06"	358	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Jul., 2021 "	"2021/07"	354	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Aug., 2021 "	"2021/08"	333	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Sep., 2021 "	"2021/09"	325	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Oct., 2021 "	"2021/10"	357	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Nov., 2021 "	"2021/11"	318	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"	"Dec., 2021 "	"2021/12"	399	Not Applicable	Not Applicable
"Total"	"Census Region 1: Northeast"	"CENS-R1"	"New Jersey"	"34"			16490	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jan., 2018"	"2018/01"	916	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Feb., 2018"	"2018/02"	743	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Mar., 2018"	"2018/03"	754	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Apr., 2018"	"2018/04"	687	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"May, 2018"	"2018/05"	687	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jun., 2018"	"2018/06"	710	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jul., 2018"	"2018/07"	693	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Aug., 2018"	"2018/08"	729	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Sep., 2018"	"2018/09"	682	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Oct., 2018"	"2018/10"	762	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Nov., 2018"	"2018/11"	758	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Dec., 2018"	"2018/12"	785	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jan., 2019"	"2019/01"	835	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Feb., 2019"	"2019/02"	783	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Mar., 2019"	"2019/03"	793	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Apr., 2019"	"2019/04"	757	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"May, 2019"	"2019/05"	710	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jun., 2019"	"2019/06"	701	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jul., 2019"	"2019/07"	732	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Aug., 2019"	"2019/08"	709	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Sep., 2019"	"2019/09"	677	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Oct., 2019"	"2019/10"	740	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Nov., 2019"	"2019/11"	727	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Dec., 2019"	"2019/12"	806	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jan., 2020"	"2020/01"	783	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Feb., 2020"	"2020/02"	725	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Mar., 2020"	"2020/03"	953	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Apr., 2020"	"2020/04"	1259	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"May, 2020"	"2020/05"	859	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jun., 2020"	"2020/06"	798	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jul., 2020"	"2020/07"	846	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Aug., 2020"	"2020/08"	775	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Sep., 2020"	"2020/09"	728	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Oct., 2020"	"2020/10"	816	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Nov., 2020"	"2020/11"	781	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Dec., 2020"	"2020/12"	866	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jan., 2021 "	"2021/01"	886	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Feb., 2021 "	"2021/02"	811	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Mar., 2021 "	"2021/03"	799	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Apr., 2021 "	"2021/04"	792	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"May, 2021 "	"2021/05"	828	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jun., 2021 "	"2021/06"	759	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Jul., 2021 "	"2021/07"	778	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Aug., 2021 "	"2021/08"	827	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Sep., 2021 "	"2021/09"	768	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Oct., 2021 "	"2021/10"	803	Not Applicable	Not Applicable
	"Census Region 1: Northeast"	"CENS-R1"	"New York"	"36"	"Nov., 2021 "	"2021/11"	828	Not Applicable	Not Applicable
